,id,date,employee,action,frame,seconds
2069,3325,2022-05-26 22:53:54,5,2.0,198036.0,7921.44
2070,3326,2022-05-26 22:54:03,10,3.0,198261.0,7930.44
2071,3327,2022-05-26 22:54:05,5,12.0,198311.0,7932.44
2072,3328,2022-05-26 22:54:17,8,13.0,198610.0,7944.4
2073,3329,2022-05-26 22:54:18,5,5.0,198635.0,7945.4
2074,3330,2022-05-26 22:54:25,8,2.0,198810.0,7952.4
2075,3331,2022-05-26 22:54:53,5,15.0,199170.0,7966.8
2076,3332,2022-05-26 22:55:07,5,2.0,199520.0,7980.8
2077,3333,2022-05-26 22:55:21,10,13.0,199770.0,7990.8
2078,3334,2022-05-26 22:55:28,10,2.0,199945.0,7997.8
2079,3335,2022-05-26 23:10:29,10,12.0,200290.0,8011.6
2080,3336,2022-05-26 23:11:01,10,5.0,201091.0,8043.64
2081,3337,2022-05-26 23:11:28,10,15.0,201305.0,8052.2
2082,3338,2022-05-26 23:11:40,10,2.0,201605.0,8064.2
2083,3339,2022-05-26 23:50:34,3,12.0,201895.0,8075.8
2084,3340,2022-05-26 23:50:47,3,5.0,202220.0,8088.8
2085,3341,2022-05-26 23:52:56,3,15.0,202425.0,8097.0
2086,3342,2022-05-26 23:53:03,3,3.0,202600.0,8104.0
2087,3343,2022-05-26 23:54:09,3,13.0,202811.0,8112.44
2088,3344,2022-05-26 23:54:16,3,2.0,202986.0,8119.44
2089,3345,2022-05-26 23:58:07,10,12.0,203360.0,8134.4
2090,3346,2022-05-26 23:59:23,10,12.0,205120.0,8204.8
2091,3347,2022-05-26 23:59:27,10,2.0,205220.0,8208.8
2092,3348,2022-05-26 23:59:29,10,2.0,205270.0,8210.8
2093,3349,2022-05-27 00:00:28,0,12.0,205801.0,8232.04
2094,3350,2027-05-27 00:00:42,0,5.0,0.0,0.0
2095,3351,2027-05-27 00:01:14,0,15.0,0.0,0.0
2096,3352,2027-05-27 00:01:31,0,2.0,0.0,0.0
2097,3353,2027-05-27 00:01:49,0,12.0,0.0,0.0
2098,3354,2027-05-27 00:02:23,8,12.0,0.0,0.0
2099,3355,2027-05-27 00:02:29,8,2.0,0.0,0.0
2100,3356,2027-05-27 00:02:32,8,12.0,0.0,0.0
2101,3357,2027-05-27 00:02:33,0,12.0,0.0,0.0
2102,3358,2027-05-27 00:02:35,0,12.0,0.0,0.0
2103,3359,2027-05-27 00:02:51,0,12.0,0.0,0.0
2104,3360,2027-05-27 00:03:58,5,12.0,0.0,0.0
2105,3361,2027-05-27 00:04:22,0,5.0,0.0,0.0
2106,3362,2027-05-27 00:04:26,0,15.0,0.0,0.0
2107,3363,2027-05-27 00:04:34,5,4.0,0.0,0.0
2108,3364,2027-05-27 00:04:40,0,5.0,0.0,0.0
2109,3365,2027-05-27 00:04:44,0,5.0,0.0,0.0
2110,3366,2027-05-27 00:04:45,0,5.0,0.0,0.0
2111,3367,2027-05-27 00:04:46,5,5.0,0.0,0.0
2112,3368,2027-05-27 00:15:03,3,12.0,0.0,0.0
2113,3369,2027-05-27 00:15:22,3,5.0,0.0,0.0
2114,3370,2027-05-27 00:18:01,3,15.0,0.0,0.0
2115,3371,2027-05-27 00:18:17,3,2.0,0.0,0.0
2116,3372,2027-05-27 00:18:22,3,12.0,0.0,0.0
2117,3373,2027-05-27 00:18:38,3,5.0,0.0,0.0
2118,3374,2027-05-27 00:18:52,0,0.0,0.0,0.0
2119,3375,2027-05-27 00:18:58,3,2.0,0.0,0.0
2120,3376,2027-05-27 00:47:37,3,12.0,0.0,0.0
2121,3377,2027-05-27 00:48:06,3,1.0,0.0,0.0
2122,3378,2027-05-27 00:51:49,3,11.0,0.0,0.0
2123,3379,2027-05-27 00:52:05,3,2.0,0.0,0.0
2124,3380,2027-05-27 01:57:12,3,12.0,0.0,0.0
2125,3381,2027-05-27 01:57:24,3,3.0,0.0,0.0
2126,3382,2027-05-27 01:58:29,0,0.0,0.0,0.0
2127,3383,2027-05-27 01:58:38,3,1.0,0.0,0.0
2128,3384,2027-05-27 02:00:24,3,11.0,0.0,0.0
2129,3385,2027-05-27 02:00:36,3,2.0,0.0,0.0
2130,3386,2027-05-27 02:50:23,3,12.0,0.0,0.0
2131,3387,2027-05-27 02:50:41,3,5.0,0.0,0.0
2132,3388,2027-05-27 02:52:48,3,15.0,0.0,0.0
2133,3389,2027-05-27 02:53:01,3,2.0,0.0,0.0
2134,3390,2027-05-27 02:56:07,3,12.0,0.0,0.0
2135,3391,2027-05-27 02:57:06,3,6.0,0.0,0.0
2136,3392,2027-05-27 02:57:24,3,16.0,0.0,0.0
2137,3393,2027-05-27 02:57:33,3,2.0,0.0,0.0
2138,3394,2027-05-27 03:19:31,3,12.0,0.0,0.0
2139,3395,2027-05-27 03:19:40,3,6.0,0.0,0.0
2140,3396,2027-05-27 03:20:32,3,16.0,0.0,0.0
2141,3397,2027-05-27 03:20:41,3,6.0,0.0,0.0
2142,3398,2027-05-27 03:21:05,3,16.0,0.0,0.0
2143,3399,2027-05-27 03:21:19,3,2.0,0.0,0.0
2144,3400,2027-05-27 04:12:57,3,12.0,0.0,0.0
2145,3401,2027-05-27 04:13:15,3,5.0,0.0,0.0
2146,3402,2027-05-27 04:14:57,3,15.0,0.0,0.0
2147,3403,2027-05-27 04:15:04,3,3.0,0.0,0.0
2148,3404,2027-05-27 04:16:23,3,13.0,0.0,0.0
2149,3405,2027-05-27 04:16:30,3,2.0,0.0,0.0
2150,3406,2027-05-27 04:51:18,3,12.0,0.0,0.0
2151,3407,2027-05-27 04:51:24,3,3.0,0.0,0.0
2152,3408,2027-05-27 04:52:34,3,13.0,0.0,0.0
2153,3409,2027-05-27 04:52:41,3,2.0,0.0,0.0
2154,3410,2027-05-27 05:04:59,3,12.0,0.0,0.0
2155,3411,2027-05-27 05:05:14,3,5.0,0.0,0.0
2156,3412,2027-05-27 05:07:18,3,15.0,0.0,0.0
2157,3413,2027-05-27 05:07:26,3,3.0,0.0,0.0
2158,3414,2027-05-27 05:08:37,3,13.0,0.0,0.0
2159,3415,2027-05-27 05:08:46,3,2.0,0.0,0.0
2160,3416,2027-05-27 06:00:15,3,12.0,0.0,0.0
2161,3417,2027-05-27 06:00:25,3,3.0,0.0,0.0
2162,3418,2027-05-27 06:01:39,3,13.0,0.0,0.0
2163,3419,2022-05-27 06:01:47,3,2.0,0.0,0.0
2164,3420,2022-05-27 06:03:30,3,12.0,0.0,0.0
2165,3421,2022-05-27 06:03:39,3,3.0,0.0,0.0
2166,3422,2022-05-27 06:03:58,3,13.0,0.0,0.0
2167,3423,2022-05-27 06:04:07,3,2.0,0.0,0.0
2168,3424,2022-05-27 06:50:38,0,15.0,0.0,0.0
2169,3425,2022-05-27 06:50:58,0,3.0,0.0,0.0
2170,3426,2022-05-27 06:51:55,0,13.0,0.0,0.0
2171,3427,2022-05-27 06:52:53,0,2.0,0.0,0.0
2172,3428,2022-05-27 07:02:21,0,15.0,0.0,0.0
2173,3429,2022-05-27 07:02:39,0,2.0,0.0,0.0
2174,3430,2022-05-27 07:02:51,0,12.0,0.0,0.0
2175,3431,2022-05-27 07:02:52,0,12.0,0.0,0.0
2176,3432,2022-05-27 07:03:09,4,15.0,0.0,0.0
2177,3433,2022-05-27 07:03:23,0,5.0,0.0,0.0
2178,3434,2022-05-27 07:03:25,0,5.0,0.0,0.0
2179,3435,2022-05-27 07:03:29,3,12.0,0.0,0.0
2180,3436,2022-05-27 07:03:44,3,5.0,0.0,0.0
2181,3437,2022-05-27 07:03:46,4,5.0,0.0,0.0
2182,3438,2022-05-27 07:05:11,0,15.0,0.0,0.0
2183,3439,2022-05-27 07:05:18,0,4.0,0.0,0.0
2184,3440,2022-05-27 07:06:09,0,14.0,0.0,0.0
2185,3441,2022-05-27 07:06:21,0,4.0,0.0,0.0
2186,3442,2022-05-27 07:08:55,3,15.0,0.0,0.0
2187,3443,2022-05-27 07:09:03,3,3.0,0.0,0.0
2188,3444,2022-05-27 07:09:07,0,15.0,0.0,0.0
2189,3445,2022-05-27 07:09:12,0,4.0,0.0,0.0
2190,3446,2022-05-27 07:09:13,0,15.0,0.0,0.0
2191,3447,2027-05-27 07:09:14,0,4.0,0.0,0.0
2192,3448,2027-05-27 07:09:49,0,14.0,0.0,0.0
2193,3449,2022-05-27 07:09:51,0,5.0,0.0,0.0
2194,3450,2022-05-27 07:09:55,0,14.0,0.0,0.0
2195,3451,2022-05-27 07:09:56,0,5.0,0.0,0.0
2196,3452,2022-05-27 07:10:22,3,13.0,0.0,0.0
2197,3453,2022-05-27 07:10:28,3,2.0,0.0,0.0
2198,3454,2027-05-27 07:12:16,3,12.0,0.0,0.0
2199,3455,2027-05-27 07:12:32,3,4.0,0.0,0.0
2200,3456,2027-05-27 07:12:34,3,14.0,0.0,0.0
2201,3457,2027-05-27 07:12:47,3,2.0,0.0,0.0
2202,3458,2027-05-27 07:13:00,3,12.0,0.0,0.0
2203,3459,2027-05-27 07:13:13,3,4.0,0.0,0.0
2204,3460,2027-05-27 07:28:10,3,14.0,0.0,0.0
2205,3461,2027-05-27 07:28:25,3,2.0,0.0,0.0
2206,3462,2027-05-27 07:30:45,3,12.0,0.0,0.0
2207,3463,2027-05-27 07:31:02,3,4.0,0.0,0.0
2208,3464,2027-05-27 07:31:52,3,14.0,0.0,0.0
2209,3465,2027-05-27 07:31:51,6,15.0,0.0,0.0
2210,3466,2027-05-27 07:31:54,3,5.0,0.0,0.0
2211,3467,2027-05-27 07:31:55,6,4.0,0.0,0.0
2212,3468,2027-05-27 07:31:56,3,15.0,0.0,0.0
2213,3469,2027-05-27 07:32:23,3,6.0,0.0,0.0
2214,3470,2027-05-27 07:33:00,6,14.0,0.0,0.0
2215,3471,2027-05-27 07:33:05,3,16.0,0.0,0.0
2216,3472,2027-05-27 07:33:13,3,4.0,0.0,0.0
2217,3473,2027-05-27 07:33:14,6,5.0,0.0,0.0
2218,3474,2027-05-27 07:33:45,3,14.0,0.0,0.0
2219,3475,2027-05-27 07:33:47,3,5.0,0.0,0.0
2220,3476,2022-05-27 07:47:11,0,15.0,0.0,0.0
2221,3477,2022-05-27 07:47:13,0,4.0,0.0,0.0
2222,3478,2022-05-27 08:12:03,6,15.0,249396.0,9975.84
2223,3479,2022-05-27 08:12:05,6,4.0,249447.0,9977.88
2224,3480,2022-05-27 08:13:40,6,14.0,249741.0,9989.64
2225,3481,2022-05-27 08:13:42,6,5.0,249791.0,9991.64
2226,3482,2022-05-27 08:26:15,0,15.0,250016.0,10000.64
2227,3483,2022-05-27 08:26:19,0,4.0,250116.0,10004.64
2228,3484,2022-05-27 08:27:00,6,15.0,250382.0,10015.28
2229,3485,2022-05-27 08:27:10,6,3.0,250632.0,10025.28
2230,3486,2022-05-27 08:27:49,0,14.0,250866.0,10034.64
2231,3487,2022-05-27 08:28:05,6,13.0,251266.0,10050.64
2232,3488,2022-05-27 08:28:21,6,4.0,251666.0,10066.64
2233,3489,2022-05-27 08:28:25,3,15.0,251766.0,10070.64
2234,3490,2022-05-27 08:28:35,3,3.0,252016.0,10080.64
2235,3491,2022-05-27 08:28:40,6,14.0,252121.0,10084.84
2236,3492,2022-05-27 08:28:43,0,14.0,252196.0,10087.84
2237,3493,2022-05-27 08:28:45,6,5.0,252246.0,10089.84
2238,3494,2022-05-27 08:29:03,0,2.0,252697.0,10107.88
2239,3495,2022-05-27 08:29:05,0,2.0,252747.0,10109.88
2240,3496,2022-05-27 08:29:22,0,12.0,253172.0,10126.88
2241,3497,2022-05-27 08:29:24,0,12.0,253222.0,10128.88
2242,3498,2022-05-27 08:29:38,0,5.0,253572.0,10142.88
2243,3499,2022-05-27 08:29:41,0,4.0,253647.0,10145.88
2244,3500,2022-05-27 08:30:05,3,13.0,253866.0,10154.64
2245,3501,2022-05-27 08:30:12,0,14.0,254041.0,10161.64
2246,3502,2022-05-27 08:30:21,0,4.0,254266.0,10170.64
2247,3503,2022-05-27 08:30:22,3,4.0,254291.0,10171.64
2248,3504,2022-05-27 08:30:30,3,14.0,254471.0,10178.84
2249,3505,2022-05-27 08:30:32,3,5.0,254521.0,10180.84
2250,3506,2022-05-27 08:30:36,0,14.0,254621.0,10184.84
2251,3507,2022-05-27 08:30:42,0,5.0,254771.0,10190.84
2252,3508,2022-05-27 08:31:32,6,15.0,255075.0,10203.0
2253,3509,2022-05-27 08:36:27,0,15.0,256810.0,10272.4
2254,3510,2022-05-27 08:36:31,0,5.0,256910.0,10276.4
2255,3511,2022-05-27 08:36:33,0,15.0,256960.0,10278.4
2256,3512,2022-05-27 08:36:43,0,4.0,257210.0,10288.4
2257,3513,2022-05-27 08:36:44,6,4.0,257235.0,10289.4
2258,3514,2022-05-27 08:37:10,6,14.0,257464.0,10298.56
2259,3515,2022-05-27 08:37:11,0,14.0,257489.0,10299.56
2260,3516,2022-05-27 08:40:53,0,4.0,258363.0,10334.52
2261,3517,2022-05-27 08:40:54,6,4.0,258385.0,10335.4
2262,3518,2022-05-27 08:40:57,6,14.0,258459.0,10338.36
2263,3519,2022-05-27 08:41:01,6,5.0,258559.0,10342.36
2264,3520,2022-05-27 08:43:24,6,15.0,258774.0,10350.96
2265,3521,2022-05-27 08:43:31,6,4.0,258950.0,10358.0
2266,3522,2022-05-27 08:45:14,6,14.0,259084.0,10363.36
2267,3523,2022-05-27 08:45:19,6,5.0,259209.0,10368.36
2268,3524,2022-05-27 09:10:04,0,14.0,259426.0,10377.04
2269,3525,2022-05-27 09:10:22,0,4.0,259756.0,10390.24
2270,3526,2022-05-27 09:11:14,6,15.0,260235.0,10409.4
2271,3527,2022-05-27 09:11:18,6,4.0,260335.0,10413.4
2272,3528,2022-05-27 09:11:48,6,14.0,260505.0,10420.2
2273,3529,2022-05-27 09:11:53,6,5.0,260630.0,10425.2
2274,3530,2022-05-27 09:11:59,6,15.0,260780.0,10431.2
2275,3531,2022-05-27 09:12:01,6,4.0,260830.0,10433.2
2276,3532,2022-05-27 09:12:17,6,14.0,261050.0,10442.0
2277,3533,2022-05-27 09:12:19,6,5.0,261101.0,10444.04
2278,3534,2022-05-27 09:15:25,6,15.0,261331.0,10453.24
2279,3535,2022-05-27 09:15:27,6,4.0,261381.0,10455.24
2280,3536,2022-05-27 09:15:57,6,14.0,261610.0,10464.4
2281,3537,2022-05-27 09:15:58,6,5.0,261635.0,10465.4
2282,3538,2022-05-27 09:27:05,4,15.0,0.0,0.0
2283,3539,2022-05-27 09:28:14,4,3.0,262375.0,10495.0
2284,3540,2022-05-27 09:28:15,0,14.0,262400.0,10496.0
2285,3541,2022-05-27 09:28:18,0,5.0,262475.0,10499.0
2286,3542,2022-05-27 09:28:55,0,15.0,262720.0,10508.8
2287,3543,2022-05-27 09:28:59,0,4.0,262820.0,10512.8
2288,3544,2022-05-27 09:29:17,4,13.0,263031.0,10521.24
2289,3545,2022-05-27 09:29:26,4,4.0,263256.0,10530.24
2290,3546,2022-05-27 09:29:49,4,14.0,263571.0,10542.84
2291,3547,2022-05-27 09:29:52,4,5.0,263646.0,10545.84
2292,3548,2022-05-27 09:49:00,0,14.0,263846.0,10553.84
2293,3549,2022-05-27 09:49:20,0,8.0,264345.0,10573.8
2294,3550,2022-05-27 09:52:29,0,18.0,264910.0,10596.4
2295,3551,2022-05-27 09:52:50,0,4.0,265435.0,10617.4
2296,3552,2022-05-27 09:55:46,6,15.0,265696.0,10627.84
2297,3553,2022-05-27 09:55:48,6,4.0,265746.0,10629.84
2298,3554,2022-05-27 09:55:55,0,14.0,265921.0,10636.84
2299,3555,2022-05-27 10:00:10,0,8.0,266655.0,10666.2
2300,3556,2022-05-27 10:00:31,0,18.0,266945.0,10677.8
2301,3557,2022-05-27 10:01:15,0,8.0,267301.0,10692.04
2302,3558,2022-05-27 10:02:32,0,18.0,267585.0,10703.4
2303,3559,2022-05-27 10:02:55,0,3.0,268160.0,10726.4
2304,3560,2022-05-27 10:03:10,0,13.0,0.0,0.0
2305,3561,2022-05-27 10:03:16,0,4.0,268366.0,10734.64
2306,3562,2022-05-27 10:03:47,0,14.0,268640.0,10745.6
2307,3563,2022-05-27 10:04:13,0,2.0,269290.0,10771.6
2308,3564,2022-05-27 10:05:50,0,12.0,269996.0,10799.84
2309,3565,2022-05-27 10:06:14,0,4.0,270595.0,10823.8
2310,3566,2022-05-27 10:30:30,6,15.0,271035.0,10841.4
2311,3567,2022-05-27 10:30:32,6,4.0,271085.0,10843.4
2312,3568,2022-05-27 10:30:33,0,15.0,271110.0,10844.4
2313,3569,2022-05-27 10:30:36,0,4.0,271185.0,10847.4
2314,3570,2022-05-27 10:31:13,0,15.0,271430.0,10857.2
2315,3571,2022-05-27 10:31:18,0,4.0,271555.0,10862.2
2316,3572,2022-05-27 10:31:29,0,14.0,271690.0,10867.6
2317,3573,2022-05-27 10:31:31,0,5.0,271740.0,10869.6
2318,3574,2022-05-27 10:34:02,0,14.0,271956.0,10878.24
2319,3575,2022-05-27 10:34:09,0,14.0,272131.0,10885.24
2320,3576,2022-05-27 10:35:20,0,5.0,272425.0,10897.0
2321,3577,2022-05-27 10:35:21,0,6.0,272450.0,10898.0
2322,3578,2022-05-27 10:44:42,6,14.0,273635.0,10945.4
2323,3579,2022-05-27 10:45:29,6,5.0,273890.0,10955.6
2324,3580,2022-05-27 10:46:45,6,15.0,274171.0,10966.84
2325,3581,2022-05-27 10:47:18,6,5.0,274495.0,10979.8
2326,3582,2022-05-27 10:47:56,6,15.0,274725.0,10989.0
2327,3583,2022-05-27 10:48:05,6,4.0,274950.0,10998.0
2328,3584,2022-05-27 10:48:11,6,14.0,275020.0,11000.8
2329,3585,2022-05-27 10:48:21,6,3.0,275270.0,11010.8
2330,3586,2022-05-27 10:49:30,6,13.0,275975.0,11039.0
2331,3587,2022-05-27 10:49:38,6,5.0,276175.0,11047.0
2332,3588,2022-05-27 11:04:21,0,14.0,276650.0,11066.0
2333,3589,2022-05-27 11:04:27,5,15.0,276800.0,11072.0
2334,3590,2022-05-27 11:04:31,5,4.0,276900.0,11076.0
2335,3591,2022-05-27 11:04:33,0,5.0,276950.0,11078.0
2336,3592,2022-05-27 11:04:35,0,15.0,277000.0,11080.0
2337,3593,2022-05-27 11:07:45,0,4.0,277150.0,11086.0
2338,3594,2022-05-27 11:08:46,5,14.0,277415.0,11096.6
2339,3595,2022-05-27 11:09:00,6,15.0,277765.0,11110.6
2340,3596,2022-05-27 11:09:11,6,3.0,278040.0,11121.6
2341,3597,2022-05-27 11:09:17,5,2.0,278190.0,11127.6
2342,3598,2022-05-27 11:10:23,6,13.0,278881.0,11155.24
2343,3599,2022-05-27 11:10:43,6,4.0,279381.0,11175.24
2344,3600,2022-05-27 11:12:24,6,14.0,279545.0,11181.8
2345,3601,2022-05-27 11:12:45,6,5.0,279830.0,11193.2
2346,3602,2022-05-27 11:16:00,0,14.0,280065.0,11202.6
2347,3603,2022-05-27 11:16:04,0,3.0,280165.0,11206.6
2348,3604,2022-05-27 11:18:32,0,13.0,280745.0,11229.8
2349,3605,2022-05-27 11:18:35,0,4.0,280820.0,11232.8
2350,3606,2022-05-27 11:39:18,6,15.0,281296.0,11251.84
2351,3607,2022-05-27 11:40:23,6,4.0,281740.0,11269.6
2352,3608,2022-05-27 11:41:10,6,14.0,281955.0,11278.2
2353,3609,2022-05-27 11:41:15,5,12.0,282080.0,11283.2
2354,3610,2022-05-27 11:41:30,6,5.0,282455.0,11298.2
2355,3611,2022-05-27 11:41:34,5,4.0,282555.0,11302.2
2356,3612,2022-05-27 11:44:22,5,14.0,282656.0,11306.24
2357,3613,2022-05-27 11:44:36,5,2.0,283006.0,11320.24
2358,3614,2022-05-27 11:52:26,0,14.0,283475.0,11339.0
2359,3615,2022-05-27 11:52:45,0,2.0,283870.0,11354.8
2360,3616,2022-05-27 11:53:01,0,12.0,284130.0,11365.2
2361,3617,2022-05-27 11:53:05,5,12.0,284230.0,11369.2
2362,3618,2022-05-27 11:53:17,0,5.0,284530.0,11381.2
2363,3619,2022-05-27 11:53:19,5,5.0,284580.0,11383.2
2364,3620,2022-05-27 11:54:07,0,15.0,284681.0,11387.24
2365,3621,2022-05-27 11:54:15,0,4.0,284881.0,11395.24
2366,3622,2022-05-27 11:54:51,6,15.0,284980.0,11399.2
2367,3623,2022-05-27 11:54:54,6,4.0,285055.0,11402.2
2368,3624,2022-05-27 11:55:01,5,15.0,0.0,0.0
2369,3625,2022-05-27 11:55:20,5,4.0,285465.0,11418.6
2370,3626,2022-05-27 11:55:52,5,14.0,285665.0,11426.6
2371,3627,2022-05-27 11:56:48,5,8.0,286726.0,11469.04
2372,3628,2022-05-27 11:57:26,5,18.0,287255.0,11490.2
2373,3629,2022-05-27 11:57:49,5,4.0,287830.0,11513.2
2374,3630,2022-05-27 11:58:10,5,14.0,287975.0,11519.0
2375,3631,2022-05-27 11:58:14,5,5.0,288075.0,11523.0
2376,3632,2022-05-27 11:59:19,5,15.0,288300.0,11532.0
2377,3633,2022-05-27 11:59:32,5,2.0,288625.0,11545.0
2378,3634,2022-05-27 11:59:40,4,15.0,288825.0,11553.0
2379,3635,2022-05-27 11:59:44,4,4.0,288925.0,11557.0
2380,3636,2022-05-27 12:00:26,4,14.0,289175.0,11567.0
2381,3637,2022-05-27 12:00:27,5,12.0,289200.0,11568.0
2382,3638,2022-05-27 12:00:28,4,5.0,289225.0,11569.0
2383,3639,2022-05-27 12:00:34,5,2.0,289375.0,11575.0
2384,3640,2022-05-27 12:01:02,0,14.0,290076.0,11603.04
2385,3641,2022-05-27 12:01:07,5,12.0,290201.0,11608.04
2386,3642,2022-05-27 12:01:20,0,4.0,290526.0,11621.04
2387,3643,2022-05-27 12:01:23,5,4.0,290601.0,11624.04
2388,3644,2022-05-27 12:05:40,6,14.0,291085.0,11643.4
2389,3645,2022-05-27 12:05:42,6,5.0,291135.0,11645.4
2390,3646,2022-05-27 12:06:07,0,14.0,291401.0,11656.04
2391,3647,2022-05-27 12:06:55,0,5.0,291603.0,11664.12
2392,3648,2022-05-27 12:10:17,5,14.0,292390.0,11695.6
2393,3649,2022-05-27 12:10:19,5,5.0,292440.0,11697.6
2394,3650,2022-05-27 12:11:52,5,15.0,292665.0,11706.6
2395,3651,2022-05-27 12:11:55,5,4.0,292740.0,11709.6
2396,3652,2022-05-27 12:17:23,6,15.0,292960.0,11718.4
2397,3653,2022-05-27 12:17:24,0,15.0,292985.0,11719.4
2398,3654,2022-05-27 12:17:25,6,4.0,293010.0,11720.4
2399,3655,2022-05-27 12:17:27,0,4.0,293060.0,11722.4
2400,3656,2022-05-27 12:17:39,0,14.0,293320.0,11732.8
2401,3657,2022-05-27 12:17:40,0,5.0,293345.0,11733.8
2402,3658,2022-05-27 12:18:15,6,14.0,293621.0,11744.84
2403,3659,2022-05-27 12:18:17,6,5.0,293671.0,11746.84
2404,3660,2022-05-27 12:31:23,5,14.0,295240.0,11809.6
2405,3661,2022-05-27 12:31:33,5,2.0,295490.0,11819.6
2406,3662,2022-05-27 12:35:37,5,12.0,0.0,0.0
2407,3663,2022-05-27 12:36:02,5,4.0,296455.0,11858.2
2408,3664,2022-05-27 12:42:24,11,15.0,296906.0,11876.24
2409,3665,2022-05-27 12:42:26,11,15.0,296956.0,11878.24
2410,3666,2022-05-27 12:42:52,0,14.0,297605.0,11904.2
2411,3667,2022-05-27 12:43:12,0,8.0,298105.0,11924.2
2412,3668,2022-05-27 12:43:20,0,18.0,298305.0,11932.2
2413,3669,2022-05-27 12:44:08,11,8.0,299505.0,11980.2
2414,3670,2022-05-27 12:44:12,11,8.0,299605.0,11984.2
2415,3671,2022-05-27 12:45:56,11,18.0,300345.0,12013.8
2416,3672,2022-05-27 12:46:00,11,8.0,300445.0,12017.8
2417,3673,2022-05-27 12:47:03,11,18.0,300701.0,12028.04
2418,3674,2022-05-27 12:47:04,11,8.0,300726.0,12029.04
2419,3675,2022-05-27 12:47:09,11,18.0,300851.0,12034.04
2420,3676,2022-05-27 12:47:10,11,8.0,300876.0,12035.04
2421,3677,2022-05-27 12:47:28,11,18.0,301105.0,12044.2
2422,3678,2022-05-27 12:47:36,11,8.0,301305.0,12052.2
2423,3679,2022-05-27 12:48:04,11,18.0,301585.0,12063.4
2424,3680,2022-05-27 12:48:06,11,8.0,301635.0,12065.4
2425,3681,2022-05-27 12:48:12,11,18.0,301785.0,12071.4
2426,3682,2022-05-27 12:48:13,11,8.0,301810.0,12072.4
2427,3683,2022-05-27 12:48:45,11,18.0,302070.0,12082.8
2428,3684,2022-05-27 12:48:53,11,8.0,302270.0,12090.8
2429,3685,2022-05-27 12:49:24,11,18.0,302546.0,12101.84
2430,3686,2022-05-27 12:49:26,11,18.0,302596.0,12103.84
2431,3687,2022-05-27 12:49:28,11,8.0,302646.0,12105.84
2432,3688,2022-05-27 12:50:18,11,18.0,302935.0,12117.4
2433,3689,2022-05-27 12:50:26,11,8.0,303135.0,12125.4
2434,3690,2022-05-27 12:50:56,11,18.0,0.0,0.0
2435,3691,2022-05-27 12:51:59,11,8.0,303521.0,12140.84
2436,3692,2022-05-27 12:52:20,11,18.0,303805.0,12152.2
2437,3693,2022-05-27 12:52:21,11,18.0,303830.0,12153.2
2438,3694,2022-05-27 12:52:58,11,8.0,304595.0,12183.8
2439,3695,2022-05-27 12:53:00,11,8.0,304645.0,12185.8
2440,3696,2022-05-27 12:54:02,11,18.0,304856.0,12194.24
2441,3697,2022-05-27 12:54:04,11,8.0,304906.0,12196.24
2442,3698,2022-05-27 12:54:21,6,15.0,305111.0,12204.44
2443,3699,2022-05-27 12:54:22,11,18.0,305136.0,12205.44
2444,3700,2022-05-27 12:54:24,11,8.0,305186.0,12207.44
2445,3701,2022-05-27 12:54:30,11,18.0,305336.0,12213.44
2446,3702,2022-05-27 12:54:31,11,8.0,305361.0,12214.44
2447,3703,2022-05-27 12:54:39,6,4.0,305561.0,12222.44
2448,3704,2022-05-27 12:55:12,11,18.0,305825.0,12233.0
2449,3705,2022-05-27 12:55:14,11,18.0,305875.0,12235.0
2450,3706,2022-05-27 12:55:16,11,8.0,305925.0,12237.0
2451,3707,2022-05-27 12:56:10,6,14.0,306175.0,12247.0
2452,3708,2022-05-27 12:56:11,6,5.0,306200.0,12248.0
2453,3709,2022-05-27 12:57:53,11,15.0,306430.0,12257.2
2454,3710,2022-05-27 12:57:56,11,15.0,306505.0,12260.2
2455,3711,2022-05-27 12:57:58,0,15.0,306555.0,12262.2
2456,3712,2022-05-27 12:57:59,0,15.0,306580.0,12263.2
2457,3713,2022-05-27 12:58:13,11,18.0,306930.0,12277.2
2458,3714,2022-05-27 12:58:16,11,18.0,307005.0,12280.2
2459,3715,2022-05-27 12:58:26,11,8.0,307255.0,12290.2
2460,3716,2022-05-27 12:58:27,11,8.0,307280.0,12291.2
2461,3717,2022-05-27 12:58:54,6,15.0,307956.0,12318.24
2462,3718,2022-05-27 12:58:56,6,4.0,308006.0,12320.24
2463,3719,2022-05-27 12:58:58,0,5.0,308056.0,12322.24
2464,3720,2022-05-27 12:59:09,11,8.0,308331.0,12333.24
2465,3721,2022-05-27 12:59:10,11,8.0,308356.0,12334.24
2466,3722,2022-05-27 12:59:11,11,8.0,308381.0,12335.24
2467,3723,2022-05-27 13:00:48,0,15.0,308825.0,12353.0
2468,3724,2022-05-27 13:00:49,0,15.0,308850.0,12354.0
2469,3725,2022-05-27 13:01:21,6,14.0,309651.0,12386.04
2470,3726,2022-05-27 13:01:22,6,5.0,309676.0,12387.04
2471,3727,2022-05-27 13:01:33,0,8.0,309951.0,12398.04
2472,3728,2022-05-27 13:01:41,0,18.0,310151.0,12406.04
2473,3729,2022-05-27 13:01:42,11,18.0,310176.0,12407.04
2474,3730,2022-05-27 13:01:49,11,3.0,310351.0,12414.04
2475,3731,2022-05-27 13:01:48,0,2.0,310326.0,12413.04
